Data de Cadastro,ID,SubProduto,Produto Vinculado,Categoria,Fornecedor,Tamanho,UN,Fator,NCM,CST,CFOP,Status
15/06/2025 16:06:54,1420,Unta Forma Cera De Abelha,Unta Forma Cera De Abelha,Panificação,F Martins,5L,UN,5,,,,
15/06/2025 16:06:54,1421,Unta Forma Cera De Abelha,Unta Forma Cera De Abelha,Panificação,MixPan,5l,UN,5,,,,
15/06/2025 16:06:54,1422,Unta Forma Cera De Abelha,Unta Forma Cera De Abelha,Panificação,Riberfoods,5L,UN,5,,,,
15/06/2025 16:06:54,1423,Unta Forma Cera De Abelha,Unta Forma Cera De Abelha,Panificação,Sorpan,5litros,UN,5,,,,
15/06/2025 16:06:54,1424,Utensilhos Copo Nadir 310ml,Utensilhos Copo Nadir 310ml,Atendimento,Plastripel,1X12,UN,12,,,,Ativo
15/06/2025 16:06:54,1425,Utensilhos Faca Simonaggi Belize Vermelho,Utensilhos Faca Simonaggi Belize Vermelho,Atendimento,Plastripel,1x6,UN,5,,,,Ativo
15/06/2025 16:06:54,1426,Utensilhos Garfo Simonaggi Belize Vermelho,Utensilhos Garfo Simonaggi Belize Vermelho,Atendimento,Plastripel,1x6,PCT,6,,,,Ativo
15/06/2025 16:06:54,1428,Uva Passas,Uva Passas,Panificação,F Martins,500g,UN,"0,5",,,,
15/06/2025 16:06:54,1429,Uva Passas,Uva Passas,Panificação,Riberfoods,1kg,UN,1,,,,
15/06/2025 16:06:54,1430,Uva Passas,Uva Passas,Panificação,Sorpan,,,1,,,,
15/06/2025 16:06:54,1431,Vinagre De Arroz 5L,Vinagre De Arroz 5L,Sushi,Dellys,20L,UN,20,,,,
15/06/2025 16:06:54,1432,Vinagre De Arroz 5L,Vinagre De Arroz 5L,Sushi,Tomodachi,20L,UN,20,,,,
15/06/2025 16:06:54,1433,Wasabi Pasta,Wasabi Pasta,Sushi,Dellys,1KG,UN,1,,,,
15/06/2025 16:06:54,1434,Wasabi Pasta,Wasabi Pasta,Sushi,Tomodachi,1KG,UN,1,,,,
16/06/2025 16:06:54,1435,Luva de Plastico Descartável M,Luva de Plastico Descartável M,Atendimento,Mercantil Adriana,,pct 100und,1,,,,
16/06/2025 16:06:54,1436,Cerelis,Cerelis,Confeitaria,Mercantil Adriana,3Kg,Balde,,,,,
16/06/2025 16:06:54,1437,Leite de Coco,Leite de Coco,Panificação,Mercantil Adriana,500ml,Fardo 12und,12,,,,
16/06/2025 16:06:54,1438,Touca Descartável,Touca Descartável,Atendimento,Mercantil Adriana,,Pacote,100,,,,
16/06/2025 16:06:54,1439,Caldo De Galinha Industral,Caldo De Galinha Industral,Pizzaria,Mercantil Adriana,1KG,Pacote,1,,,,
16/06/2025 16:06:54,1440,Sal Amoniaco,Sal Amoniaco,Panificação,Mercantil Adriana,1KG,Pacote,,,,,
16/06/2025 16:06:54,1441,Farinha de Trigo *Alvear*,Farinha de Trigo *Alvear*,Panificação,Mercantil Adriana,25,UN,25,,,,
16/06/2025 16:06:54,1442,Frutas Cristalizadas *1Kg*,Frutas Cristalizadas *1Kg*,Panificação,Mercantil Adriana,1KG,Pacote,1,,,,
16/06/2025 16:06:54,1443,Ganache Ao Leite *Harald*,Ganache Ao Leite *Harald*,Confeitaria,Mercantil Adriana,4Kg,Balde,1,,,,
16/06/2025 16:06:54,1444,Ganache Meio Amargo *Harald*,Ganache Meio Amargo *Harald*,Confeitaria,Mercantil Adriana,4Kg,Balde,4,,,,
16/06/2025 16:06:54,1445,"Caldo de Carne Industrial (Qualimax, fardo c/10 R$151.50)",Caldo de Carne Industrial,Pizzaria,Mercantil Adriana,1KG,Pacote,10,,,,
16/06/2025 16:06:54,1446,Copo Descartavel 200Ml (CAIXA),Copo Descartavel 200Ml (CAIXA),Atendimento,Mercantil Adriana,100und,CX,25,,,,
16/06/2025 16:06:54,1447,Margarina Veg 80% ou 75% Lipidio,Margarina Veg 80% ou 75% Lipidio,Panificação,Mercantil Adriana,15KG,Balde,15,,,,
16/06/2025 16:06:54,1448,Polvilho de Mandioca AmidMais 50%,Polvilho de Mandioca AmidMais 50%,Panificação,Mercantil Adriana,25Kg,UN,,,,,
16/06/2025 16:06:54,1449,Confeito Disquete Chocolate Colorido,Confeito Disquete Chocolate Colorido,Confeitaria,Mercantil Adriana,500G,Pacote,0.5,,,,
16/06/2025 16:06:54,1450,Chocolate Granulado Crocante *Harald*,Chocolate Granulado Crocante *Harald*,Confeitaria,Mercantil Adriana,1 Kg,Pacote,1,,,,
16/06/2025 16:06:54,1451,Coco Ralado Fino *(Exceto Copra)*,Coco Ralado Fino *(Exceto Copra)*,Confeitaria,Mercantil Adriana,10Kg,Pacote,10,,,,
16/06/2025 16:06:54,1452,Luva de Borracha (P/M/G) - Limpeza,Luva de Borracha (P/M/G) - Limpeza,Limpeza,Mercantil Adriana,P,100und,10,,,,
16/06/2025 16:06:54,1453,Embalagem G - 70 - Torta quadrada,Embalagem G - 70 - Torta quadrada,Embalagens,Mercantil Adriana,,CX,20,,,,
16/06/2025 16:06:54,1454,Luva Nitrilica G - Preto,Luva Nitrilica G - Preto,Atendimento,Mercantil Adriana,,CX,100,,,,
16/06/2025 16:06:54,1455,Luva Nitrilica M - Preto,Luva Nitrilica M - Preto,Atendimento,Mercantil Adriana,,CX,100,,,,
16/06/2025 16:06:54,1456,Luva Nitrilica P - Preto,Luva Nitrilica P - Preto,Atendimento,Mercantil Adriana,,CX,100,,,,
16/06/2025 16:06:54,1457,Batata em Flocos,Batata em Flocos,Panificação,Mercantil Adriana,1 KG,Pacote,1,,,,
16/06/2025 16:06:54,1458,Orégano,Orégano,Pizzaria,Mercantil Adriana,1 KG,UN,1,,,,
16/06/2025 16:06:54,1459,Canudinho De Wafer Baunilha *Marvi*,Canudinho De Wafer Baunilha *Marvi*,Confeitaria,Mercantil Adriana,1Kg,Caixa,,,,,
16/06/2025 16:06:54,1460,Uva Passas,Uva Passas,Panificação,Mercantil Adriana,10KG,Caixa,10,,,,
16/06/2025 16:06:54,1461,Chocolate Em Po 33%Cacau *Harald*,Chocolate Em Po 33%Cacau *Harald*,Confeitaria,Mercantil Adriana,"10x1,05Kg",CX,31.12,,,,
16/06/2025 16:06:54,1462,Bobina P 30X40,Bobina P 30X40,Embalagens,Mercantil Adriana,2.2kg,UN,1,,,,
16/06/2025 16:06:54,1463,Chocolate Em Pó 50% Cacau *Harald*,Chocolate Em Pó 50% Cacau *Harald*,Confeitaria,Mercantil Adriana,"10x1,05Kg",CX,10.5,,,,
16/06/2025 16:06:54,1464,Bobina Filme Pvc 380Mm Transparente,Bobina Filme Pvc 380Mm Transparente,Embalagens,Mercantil Adriana,380x9x500,UN,1,,,,
16/06/2025 16:06:54,1465,Saco de lixo 100L,Saco de lixo 100L,Limpeza,Mercantil Adriana,FARDO,PCT,100,,,,
16/06/2025 16:06:54,1466,Saco de Lixo 200L,Saco de Lixo 200L,Limpeza,Mercantil Adriana,FARDO,PCT,100,,,,
16/06/2025 16:06:54,1467,Bombom Ouro Branco *Lacta*,Bombom Ouro Branco *Lacta*,Confeitaria,Mercantil Adriana,1 KG,Pacote,1,,,,
16/06/2025 16:06:54,1468,Bombom Sonho de Valsa *Lacta*,Bombom Sonho de Valsa *Lacta*,Confeitaria,Mercantil Adriana,1 KG,Pacote,1,,,,
16/06/2025 16:06:54,1469,Bobina G 40X60,Bobina G 40X60,Embalagens,Mercantil Adriana,3.6kg,UN,3.6,,,,
16/06/2025 16:06:54,1470,Geleia de Brilho de Morango,Geleia de Brilho de Morango,Confeitaria,Mercantil Adriana,4 Kg,Balde,4,,,,
16/06/2025 16:06:54,1471,Geleia de Brilho Neutro,Geleia de Brilho Neutro,Confeitaria,Mercantil Adriana,4 Kg,Balde,1,,,,
16/06/2025 16:06:54,1472,Marmita Isopor 750ml *Com tampa*,Marmita Isopor 750ml *Com tampa*,Embalagens,Mercantil Adriana,200und,FD,1,,,,
16/06/2025 16:06:54,1473,Fondant,Fondant,Panificação,Mercantil Adriana,5kg,UN,,,,,
16/06/2025 16:06:54,1474,Ganache Branco *Harald*,Ganache Branco *Harald*,Confeitaria,Mercantil Adriana,4Kg,Balde,1,,,,
16/06/2025 16:06:54,1475,Chocolate Em Gotas Ao Leite Chipshow,Chocolate Em Gotas Ao Leite Chipshow,Confeitaria,Mercantil Adriana,"2,5Kg",Pacote,2.5,,,,
16/06/2025 16:06:54,1476,Geleia Brilho de Chocolate,Geleia Brilho de Chocolate,Confeitaria,Mercantil Adriana,4Kg,Balde,,,,,
16/06/2025 16:06:54,1477,Geleia de Brilho de Maracuja,Geleia de Brilho de Maracuja,Confeitaria,Mercantil Adriana,4Kg,Balde,1,,,,
16/06/2025 16:06:54,1478,Sache Catchup *Dajuda*,Sache Catchup *Dajuda*,Atendimento,Mercantil Adriana,,UN,1,,,,
16/06/2025 16:06:54,1479,Sache Maionese Dajuda,Sache Maionese Dajuda,Atendimento,Mercantil Adriana,,CX,1,,,,
23/06/2025 12:22:38,1480,Cerveja Antarctica Original 350ml,Cerveja Antarctica Original 350ml,Bebidas,Ambev,12,FD,12,,,,Ativo
23/06/2025 16:21:01,1481,Refrigerante Itubaína 355ml,Refrigerante Itubaína 355ml,Bebidas,Bebidas Marra,12,FD,12,,,,Ativo
18/07/2025 14:52:20,1482,Detergente Triex 500ml,Detergente Neutro,Limpeza,F Martins,24x500ml,CX,12,,,,Ativo
22/07/2025 18:51:44,1483,Sacaria para Pão 1KG (28X33),Sacaria para Pão 1KG (28X33),Embalagens,DISTRIBUIDORA EU AMO PAO LTDA,MIL,CX,1000,,,,Ativo
22/07/2025 18:51:53,1484,Sacaria para Pão 2KG (34X40),Sacaria para Pão 2KG (34X40),Embalagens,DISTRIBUIDORA EU AMO PAO LTDA,MIL,CX,1000,,,,Ativo
22/07/2025 18:53:18,1485,Sacaria para Pão 5KG (44X54),Sacaria para Pão 5KG (44X54),Embalagens,DISTRIBUIDORA EU AMO PAO LTDA,MIL,CX,1000,,,,Ativo
22/07/2025 18:54:17,1486,Sacaria para Pão 7 1/2KG (50X60),Sacaria para Pão 7 1/2KG (50X60),Embalagens,DISTRIBUIDORA EU AMO PAO LTDA,MIL,CX,1000,,,,Ativo
22/07/2025 18:55:06,1487,Sacaria para Pão 10KG (56X60),Sacaria para Pão 10KG (56X60),Embalagens,DISTRIBUIDORA EU AMO PAO LTDA,MIL,CX,1000,,,,Ativo
29/07/2025 18:54:50,1488,Bala Goma Tubo Gurt Docile 30Gr,Bala Goma Tubo Gurt Docile 30Gr,Bomboniere,F Martins,30X30GR,DP,,,,,
29/07/2025 18:54:50,1489,Bala Arcor Butter Toffee Coco 500Gr,Bala Arcor Butter Toffee Coco 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1490,Bala Arcor Butter Toffee Leite 500Gr,Bala Arcor Butter Toffee Leite 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1491,Bala Arcor Butter Toffee Maracuja 500Gr,Bala Arcor Butter Toffee Maracuja 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1492,Bala Chita Abacaxi 500Gr,Bala Chita Abacaxi 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1493,Bala Chita Cereja 500Gr,Bala Chita Cereja 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1494,Bala Chita Sortida 500Gr,Bala Chita Sortida 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1495,Bala Dadinho Amendoim 600Gr,Bala Dadinho Amendoim 600Gr,Bomboniere,F Martins,1X600GR,PC,,,,,
29/07/2025 18:54:50,1496,Bala Embare Caramelos De Leite 660Gr,Bala Embare Caramelos De Leite 660Gr,Bomboniere,F Martins,1X660GR,PC,,,,,
29/07/2025 18:54:50,1497,Bala Embare Caram Meio/Meio Choco 660Gr,Bala Embare Caram Meio/Meio Choco 660Gr,Bomboniere,F Martins,1X660GR,PC,,,,,
29/07/2025 18:54:50,1498,Bala Embare Caramelo Yogurt Sort 660Gr,Bala Embare Caramelo Yogurt Sort 660Gr,Bomboniere,F Martins,1X660GR,PC,,,,,
29/07/2025 18:54:50,1499,Bala Erlan Bombom Toffee 500Gr,Bala Erlan Bombom Toffee 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1500,Bala Erlan 500Gr Mastigavel Guty Mix,Bala Erlan 500Gr Mastigavel Guty Mix,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1501,Bala Erlan 500Gr Mastigavel Sortida,Bala Erlan 500Gr Mastigavel Sortida,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1502,Bala Erlan 500Gr Mastigavel Toffe Leite,Bala Erlan 500Gr Mastigavel Toffe Leite,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1503,Bala Florestal Bolinha Canela 500Gr,Bala Florestal Bolinha Canela 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1504,Bala Florestal Brazilian Coffee 500Gr,Bala Florestal Brazilian Coffee 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1505,Bala Azedinha Macia Sortida 500G,Bala Azedinha Macia Sortida 500G,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1506,Bala Icekiss Sortida 500Gr,Bala Icekiss Sortida 500Gr,Bomboniere,F Martins,1X500GR,PC,,,,,
29/07/2025 18:54:50,1507,Bala Past  Garoto Hortela 17G,Bala Past  Garoto Hortela 17G,Bomboniere,F Martins,40X17GR,DP,,,,,
29/07/2025 18:54:50,1508,Bala Pastilha Lata Mentos Kiss Mint 35Gr,Bala Pastilha Lata Mentos Kiss Mint 35Gr,Bomboniere,F Martins,12X35GR,DP,,,,,
29/07/2025 18:54:50,1509,Bala Pastilha Lata Mentos Kiss Mor 35Gr,Bala Pastilha Lata Mentos Kiss Mor 35Gr,Bomboniere,F Martins,12X35GR,DP,,,,,
29/07/2025 18:54:50,1510,Bala Pastilha Lata Mentos Kiss Xtreme35G,Bala Pastilha Lata Mentos Kiss Xtreme35G,Bomboniere,F Martins,12X35GR,DP,,,,,
29/07/2025 18:54:50,1511,"Bala Pastilha Mentos Fanta Laranja 37,5G","Bala Pastilha Mentos Fanta Laranja 37,5G",Bomboniere,F Martins,"16X37,5GR",DP,,,,,
29/07/2025 18:54:50,1512,"Bala Pastilha Mentos Fruit Sortido 37,5G","Bala Pastilha Mentos Fruit Sortido 37,5G",Bomboniere,F Martins,"16X37,5GR",DP,,,,,
29/07/2025 18:54:50,1513,"Bala Pastilha Mentos Frutas Verm 37,5G","Bala Pastilha Mentos Frutas Verm 37,5G",Bomboniere,F Martins,"16X37,5GR",DP,,,,,
29/07/2025 18:54:50,1514,"Bala Pastilha Mentos Mint 37,5G","Bala Pastilha Mentos Mint 37,5G",Bomboniere,F Martins,"16X37,5GR",DP,,,,,
29/07/2025 18:54:50,1515,"Bala Pastilha Mentos Rainbow 37,5G","Bala Pastilha Mentos Rainbow 37,5G",Bomboniere,F Martins,"16X37,5GR",DP,,,,,
29/07/2025 18:54:50,1516,"Bala Pastilha Mentos Tutti Frutti 37,5G","Bala Pastilha Mentos Tutti Frutti 37,5G",Bomboniere,F Martins,"16X37,5GR",DP,,,,,
29/07/2025 18:54:50,1517,"Bala Pastilha Mentos Yogurt Morango37,5G","Bala Pastilha Mentos Yogurt Morango37,5G",Bomboniere,F Martins,"16X37,5GR",DP,,,,,
29/07/2025 18:54:50,1518,"Bala Pastilha Tic Tac Frutas Citric14,5G","Bala Pastilha Tic Tac Frutas Citric14,5G",Bomboniere,F Martins,"14X14,5GR",DP,,,,,
29/07/2025 18:54:50,1519,"Bala Pastilha Tic Tac Laranja 14,5Gr","Bala Pastilha Tic Tac Laranja 14,5Gr",Bomboniere,F Martins,"14X14,5GR",DP,,,,,
29/07/2025 18:54:50,1520,"Bala Pastilha Tic Tac Morango 14,5Gr","Bala Pastilha Tic Tac Morango 14,5Gr",Bomboniere,F Martins,"14X14,5GR",DP,,,,,
29/07/2025 18:54:50,1521,Bala Fini 15G Ursinho,Bala Fini 15G Ursinho,Bomboniere,F Martins,12X15GR,DP,,,,,
29/07/2025 18:54:50,1522,Bala Fini 15G Amoras,Bala Fini 15G Amoras,Bomboniere,F Martins,12X15GR,DP,,,,,
29/07/2025 18:54:50,1523,Bala Fini 15G Bananas,Bala Fini 15G Bananas,Bomboniere,F Martins,12X15GR,DP,,,,,
29/07/2025 18:54:50,1524,Bala Fini 15G Beijos De Morango,Bala Fini 15G Beijos De Morango,Bomboniere,F Martins,12X15GR,DP,,,,,
29/07/2025 18:54:50,1525,Bala Fini 15G Dentaduras,Bala Fini 15G Dentaduras,Bomboniere,F Martins,12X15GR,DP,,,,,
29/07/2025 18:54:50,1526,Bala Fini 15G Minhocas Citrica,Bala Fini 15G Minhocas Citrica,Bomboniere,F Martins,12X15GR,DP,,,,,
29/07/2025 18:54:50,1527,Bala Fruit-Tella Dura Swirl Caramelo 41G,Bala Fruit-Tella Dura Swirl Caramelo 41G,Bomboniere,F Martins,15X41GR,DP,,,,,
29/07/2025 18:54:50,1528,Bala Fruit-Tella Dura Swirl Framboesa41G,Bala Fruit-Tella Dura Swirl Framboesa41G,Bomboniere,F Martins,15X41GR,DP,,,,,
29/07/2025 18:54:50,1529,Bala Fruit-Tella Dura Swirl Morango 41Gr,Bala Fruit-Tella Dura Swirl Morango 41Gr,Bomboniere,F Martins,15X41GR,DP,,,,,
29/07/2025 18:54:50,1530,Bala Fruit-Tella Mast Morango 40Gr,Bala Fruit-Tella Mast Morango 40Gr,Bomboniere,F Martins,16X40GR,DP,,,,,
29/07/2025 18:54:50,1531,Agua Coco Puro Coco 180Ml,Agua Coco Puro Coco 180Ml,Bebidas,F Martins,27X180ML,CX,,,,,
29/07/2025 18:54:50,1532,Agua Coco Puro Coco 1Lt,Agua Coco Puro Coco 1Lt,Bebidas,F Martins,12X1LT,CX,,,,,
29/07/2025 18:54:50,1533,Nescau 180Ml,Nescau 180Ml,Bebidas,F Martins,27X180ML,CX,27,,,,
29/07/2025 18:54:50,1534,Toddynho 200Ml,Toddynho 200Ml,Bebidas,F Martins,27X200ML,CX,,,,,
29/07/2025 18:54:50,1535,Leite Ninho Integral 1Lt,Leite Ninho Integral 1Lt,Bebidas,F Martins,12X1LT,CX,,,,,
29/07/2025 18:54:50,1536,Vinho Toro Reservado Cab Sauvignon750 Ml,Vinho Toro Reservado Cab Sauvignon750 Ml,Bebidas,F Martins,1X750ML,UN,,,,,
29/07/2025 18:54:50,1537,Vinho Toro Reservado Carmenere 750Ml,Vinho Toro Reservado Carmenere 750Ml,Bebidas,F Martins,1X750ML,UN,,,,,
29/07/2025 18:54:50,1538,Vinho Toro Reservado Chardonnay 750Ml,Vinho Toro Reservado Chardonnay 750Ml,Bebidas,F Martins,1X750ML,UN,,,,,
29/07/2025 18:54:50,1539,Vinho Toro Reservado Malbec 750Ml,Vinho Toro Reservado Malbec 750Ml,Bebidas,F Martins,1X750ML,UN,,,,,
29/07/2025 18:54:50,1540,Vinho Toro Reservado Merlot 750Ml,Vinho Toro Reservado Merlot 750Ml,Bebidas,F Martins,1X750ML,UN,,,,,
29/07/2025 18:54:50,1541,Vinho Toro Reservado Rose 750Ml,Vinho Toro Reservado Rose 750Ml,Bebidas,F Martins,1X750ML,UN,,,,,
29/07/2025 18:54:50,1542,Vinho Toro Reservado Sauvign Blanc750Ml,Vinho Toro Reservado Sauvign Blanc750Ml,Bebidas,F Martins,1X750ML,UN,,,,,
29/07/2025 18:54:50,1543,Vinho Toro Reservado Spritzer Rose 750Ml,Vinho Toro Reservado Spritzer Rose 750Ml,Bebidas,F Martins,1X750ML,UN,,,,,
29/07/2025 18:54:50,1544,Vinho Pergola Tinto Suave 1Lt,Vinho Pergola Tinto Suave 1Lt,Bebidas,F Martins,1X1LT,UN,,,,,
29/07/2025 18:54:50,1545,Whiskey Jack Daniels Old N7 1Lt,Whiskey Jack Daniels Old N7 1Lt,Bebidas,F Martins,1X1LT,UN,,,,,
29/07/2025 18:54:50,1546,Whiskey Jack Daniels Apple 1Lt,Whiskey Jack Daniels Apple 1Lt,Bebidas,F Martins,1X1LT,UN,,,,,
29/07/2025 18:54:50,1547,Whiskey Jack Daniels Honey 1Lt,Whiskey Jack Daniels Honey 1Lt,Bebidas,F Martins,1X1LT,UN,,,,,
29/07/2025 18:54:50,1548,Whisky Ballantines Finest 750Ml,Whisky Ballantines Finest 750Ml,Bebidas,F Martins,1X1LT,UN,,,,,
29/07/2025 18:54:50,1549,Whisky J Walker Red Label 750Ml,Whisky J Walker Red Label 750Ml,Bebidas,F Martins,1X750ML,UN,,,,,
29/07/2025 18:54:50,1550,Whisky J Walker Red Label 8Anos 1Lt,Whisky J Walker Red Label 8Anos 1Lt,Bebidas,F Martins,1X1LT,UN,,,,,
29/07/2025 18:54:50,1551,Whisky J Walker  Black Label 12A 1Lt,Whisky J Walker  Black Label 12A 1Lt,Bebidas,F Martins,1X1LT,UN,,,,,
29/07/2025 18:54:50,1552,Whisky Old Parr 12 Anos 1Lt,Whisky Old Parr 12 Anos 1Lt,Bebidas,F Martins,1X1LT,UN,,,,,
29/07/2025 18:54:50,1553,Whisky White Horse 1Lt Un,Whisky White Horse 1Lt Un,Bebidas,F Martins,1X1LT,UN,,,,,
29/07/2025 18:54:50,1554,"Chicle Danclets Tutti Frutti 10,5Gr","Chicle Danclets Tutti Frutti 10,5Gr",Bomboniere,F Martins,"15X10,5GR",DP,,,,,
29/07/2025 18:54:50,1555,Chicle Bubbaloo Hort/Menta 60Un,Chicle Bubbaloo Hort/Menta 60Un,Bomboniere,F Martins,1X60UN,DP,,,,,
29/07/2025 18:54:50,1556,Chicle Bubbaloo Morango 60Un,Chicle Bubbaloo Morango 60Un,Bomboniere,F Martins,1X60UN,DP,,,,,
29/07/2025 18:54:50,1557,Chicle Bubbaloo Tutti Frutti 60Un,Chicle Bubbaloo Tutti Frutti 60Un,Bomboniere,F Martins,1X60UN,DP,,,,,
29/07/2025 18:54:50,1558,Chicle Bubbaloo Uva 60Un,Chicle Bubbaloo Uva 60Un,Bomboniere,F Martins,1X60UN,DP,,,,,
29/07/2025 18:54:50,1559,"Chicle Mentos Pure Spearmint 8,5G","Chicle Mentos Pure Spearmint 8,5G",Bomboniere,F Martins,"15X8,5GR",DP,,,,,
29/07/2025 18:54:50,1560,"Chicle Mentos Pure Strong Mint 8,5G","Chicle Mentos Pure Strong Mint 8,5G",Bomboniere,F Martins,"15X8,5GR",DP,,,,,
29/07/2025 18:54:50,1561,"Chicle Mentos Pure Fruit 8,5G","Chicle Mentos Pure Fruit 8,5G",Bomboniere,F Martins,"15X8,5GR",DP,,,,,
29/07/2025 18:54:50,1562,"Chicle Mentos Pure Fresh Mint 3C 8,5G","Chicle Mentos Pure Fresh Mint 3C 8,5G",Bomboniere,F Martins,"15X8,5GR",DP,,,,,
29/07/2025 18:54:50,1563,Chicle Mentos Gf Gum Vitamins 48Gr,Chicle Mentos Gf Gum Vitamins 48Gr,Bomboniere,F Martins,6X48GR,DP,,,,,
29/07/2025 18:54:50,1564,Chicle Mentos Gf Pure Fresh Min 56G,Chicle Mentos Gf Pure Fresh Min 56G,Bomboniere,F Martins,6X56GR,DP,,,,,
29/07/2025 18:54:50,1565,Chicle Mentos Gf Pure Melancia 56G,Chicle Mentos Gf Pure Melancia 56G,Bomboniere,F Martins,6X56GR,DP,,,,,
29/07/2025 18:54:50,1566,Chicle Mentos Gf Pure Morango 56G,Chicle Mentos Gf Pure Morango 56G,Bomboniere,F Martins,6X56GR,DP,,,,,
29/07/2025 18:54:50,1567,Chicle Mentos Gf Pure Up2U Mint/T Fr 56G,Chicle Mentos Gf Pure Up2U Mint/T Fr 56G,Bomboniere,F Martins,6X56GR,DP,,,,,
29/07/2025 18:54:50,1568,Chicle Mentos Gf Pure Wtgreen 56G,Chicle Mentos Gf Pure Wtgreen 56G,Bomboniere,F Martins,6X56GR,DP,,,,,
29/07/2025 18:54:50,1569,Chicle Trident Blueberry Citrus,Chicle Trident Blueberry Citrus,Bomboniere,F Martins,21X1UN,DP,,,,,
29/07/2025 18:54:50,1570,Chicle Trident Canela,Chicle Trident Canela,Bomboniere,F Martins,21X1UN,DP,,,,,
29/07/2025 18:54:50,1571,Chicle Trident Hortela,Chicle Trident Hortela,Bomboniere,F Martins,21X1UN,DP,,,,,
29/07/2025 18:54:50,1572,Chicle Trident Intense Fresh,Chicle Trident Intense Fresh,Bomboniere,F Martins,21X1UN,DP,,,,,
29/07/2025 18:54:50,1573,Chicle Trident Melancia,Chicle Trident Melancia,Bomboniere,F Martins,21X1UN,DP,,,,,
29/07/2025 18:54:50,1574,Chicle Trident Menta,Chicle Trident Menta,Bomboniere,F Martins,21X1UN,DP,,,,,
29/07/2025 18:54:50,1575,Chicle Trident Morango,Chicle Trident Morango,Bomboniere,F Martins,21X1UN,DP,,,,,
29/07/2025 18:54:50,1576,Chicle Trident Tutti Frutti,Chicle Trident Tutti Frutti,Bomboniere,F Martins,21X1UN,DP,,,,,
29/07/2025 18:54:50,1577,Chicle Trident X Senses Hortela Gf,Chicle Trident X Senses Hortela Gf,Bomboniere,F Martins,6X28UN,DP,,,,,
29/07/2025 18:54:50,1578,Chicle Trident X Senses Melancia Gf,Chicle Trident X Senses Melancia Gf,Bomboniere,F Martins,6X28UN,DP,,,,,
29/07/2025 18:54:50,1579,Chicle Trident X Senses Morango Gf,Chicle Trident X Senses Morango Gf,Bomboniere,F Martins,6X28UN,DP,,,,,
29/07/2025 18:54:50,1580,Chicle Trident  Max Hortela,Chicle Trident  Max Hortela,Bomboniere,F Martins,14X5UN,DP,,,,,
29/07/2025 18:54:50,1581,Chicle Trident  Max Mentaberry,Chicle Trident  Max Mentaberry,Bomboniere,F Martins,14X5UN,DP,,,,,
29/07/2025 18:54:50,1582,Chicle Trident  Max Raspberry,Chicle Trident  Max Raspberry,Bomboniere,F Martins,14X5UN,DP,,,,,
29/07/2025 18:54:50,1583,Choc Baton Branco 16Gr,Choc Baton Branco 16Gr,Bomboniere,F Martins,30X16GR,DP,,,,,
29/07/2025 18:54:50,1584,Choc Baton Duo 16Gr,Choc Baton Duo 16Gr,Bomboniere,F Martins,30X16GR,DP,,,,,
29/07/2025 18:54:50,1585,Choc Baton Extra Milk 16Gr,Choc Baton Extra Milk 16Gr,Bomboniere,F Martins,30X16GR,DP,,,,,
29/07/2025 18:54:50,1586,Choc Baton Leite 16Gr,Choc Baton Leite 16Gr,Bomboniere,F Martins,30X16GR,DP,,,,,
29/07/2025 18:54:50,1587,Choc Baton Recheado Leite 16Gr,Choc Baton Recheado Leite 16Gr,Bomboniere,F Martins,30X16GR,DP,,,,,
29/07/2025 18:54:50,1588,Choc Bombom Bis Black 16X1,Choc Bombom Bis Black 16X1,Bomboniere,F Martins,1X16UN,DP,,,,,
29/07/2025 18:54:50,1589,Choc Bombom Bis Oreo 16X1,Choc Bombom Bis Oreo 16X1,Bomboniere,F Martins,1X16UN,DP,,,,,
29/07/2025 18:54:50,1590,Choc Bombom Bis Branco 16X1,Choc Bombom Bis Branco 16X1,Bomboniere,F Martins,1X16UN,DP,,,,,
29/07/2025 18:54:50,1591,Choc Bombom Bis Original 16X1,Choc Bombom Bis Original 16X1,Bomboniere,F Martins,1X16UN,DP,,,,,
29/07/2025 18:54:50,1592,Choc Bombom Bis Xtra Black 45Gr,Choc Bombom Bis Xtra Black 45Gr,Bomboniere,F Martins,24X45GR,DP,,,,,
